"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","phlrr2019",,,,"User:","root"
"Cmdline:","dstat -cdnmgyr --output all-utils.csv",,,,"Date:","23 Apr 2020 20:57:24 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"system",,"io/total",
26.688,13.793,32.364,27.047,0.0,0.108,556269568.0,0.0,8405010.0,8399476.0,70877679616.0,60084224.0,4.68796882944e+11,1211408384.0,0.0,0.0,11217.0,12220.0,4083.0,0.0
21.047,13.697,23.198,41.986,0.0,0.072,560844800.0,49152.0,840.0,22484.0,70889971712.0,60084224.0,4.68790857728e+11,1205141504.0,0.0,0.0,8079.0,9392.0,3284.0,12.0
27.618,13.092,37.088,22.059,0.0,0.143,376492032.0,28672.0,930.0,22544.0,70844301312.0,60100608.0,4.68760580096e+11,1281073152.0,0.0,0.0,9636.0,8489.0,2454.0,4.0
20.709,12.648,24.543,42.028,0.0,0.072,533819392.0,110592.0,8404746.0,8399212.0,70760202240.0,60100608.0,4.6890217472e+11,1223577600.0,0.0,0.0,8320.0,8845.0,2995.0,2.0
26.227,13.293,28.234,32.032,0.0,0.215,559480832.0,0.0,8405634.0,8399230.0,70780125184.0,60100608.0,4.68900786176e+11,1205043200.0,0.0,0.0,9837.0,11592.0,3853.0,0.0
21.888,13.841,19.814,44.421,0.0,0.036,560316416.0,0.0,942.0,22484.0,70841810944.0,60092416.0,4.68805632e+11,1238519808.0,0.0,0.0,8842.0,9786.0,3369.0,0.0
27.120,13.918,21.968,36.708,0.0,0.286,559419392.0,0.0,8406186.0,8400854.0,70865727488.0,60092416.0,4.68801048576e+11,1219186688.0,0.0,0.0,11573.0,11781.0,3831.0,0.0
21.053,12.030,28.142,38.668,0.0,0.107,559853568.0,36864.0,8406390.0,8400512.0,70829641728.0,60104704.0,4.6881511424e+11,1241194496.0,0.0,0.0,8942.0,10324.0,3710.0,4.0
22.732,12.764,34.815,29.580,0.0,0.108,559026176.0,12288.0,780.0,22484.0,70826790912.0,60108800.0,4.68857257984e+11,1201897472.0,0.0,0.0,9370.0,11625.0,4173.0,2.0
20.766,12.245,32.474,34.479,0.0,0.036,559251456.0,0.0,8405154.0,8400922.0,70788517888.0,60104704.0,4.68847788032e+11,1249644544.0,0.0,0.0,10039.0,11270.0,4106.0,0.0
25.593,13.695,25.593,35.011,0.0,0.108,558972928.0,0.0,920.0,22492.0,70874009600.0,60104704.0,4.687929344e+11,1219006464.0,0.0,0.0,11221.0,12403.0,4292.0,0.0
25.996,13.070,26.966,33.896,0.0,0.072,559517696.0,24576.0,8404476.0,8399452.0,70947311616.0,60104704.0,4.687091712e+11,1229467648.0,0.0,0.0,12287.0,11508.0,3926.0,1.0
20.394,13.274,26.476,39.785,0.0,0.072,560361472.0,16384.0,1110.0,22536.0,70961053696.0,60112896.0,4.68703584256e+11,1221304320.0,0.0,0.0,9569.0,9535.0,3426.0,2.0
23.835,13.226,33.692,29.104,0.0,0.143,559067136.0,0.0,8404668.0,8395566.0,71177453568.0,60112896.0,4.68497481728e+11,1211006976.0,0.0,0.0,10546.0,11684.0,4157.0,0.0
26.416,14.373,23.943,35.161,0.0,0.108,558821376.0,28672.0,870.0,22528.0,71182704640.0,60125184.0,4.67194454016e+11,2508771328.0,0.0,0.0,12153.0,11944.0,4178.0,3.0
27.221,13.467,41.189,18.052,0.0,0.072,389001216.0,0.0,840.0,22484.0,70835806208.0,60125184.0,4.67584630784e+11,2465492992.0,0.0,0.0,9220.0,9741.0,2981.0,0.0
19.921,13.329,21.211,45.432,0.0,0.107,558710784.0,0.0,8405208.0,8399798.0,70788587520.0,60125184.0,4.68141215744e+11,1956126720.0,0.0,0.0,7617.0,8701.0,3084.0,0.0
24.203,13.534,31.507,30.648,0.0,0.107,557617152.0,16384.0,8403222.0,8399174.0,70846984192.0,60133376.0,4.68700049408e+11,1338888192.0,0.0,0.0,9829.0,11009.0,3852.0,2.0
24.713,13.415,25.897,35.868,0.0,0.108,556920832.0,24576.0,780.0,22460.0,70869245952.0,60133376.0,4.68798029824e+11,1218646016.0,0.0,0.0,10129.0,11292.0,4015.0,5.0
25.780,13.338,26.031,34.744,0.0,0.108,543006720.0,0.0,8405688.0,8398308.0,70888300544.0,60133376.0,4.6876055552e+11,1237065728.0,0.0,0.0,10764.0,11022.0,3661.0,0.0
21.222,12.576,27.546,38.442,0.0,0.214,560697344.0,12288.0,780.0,22452.0,70780542976.0,60141568.0,4.68893548544e+11,1211822080.0,0.0,0.0,8935.0,9103.0,3224.0,2.0
24.821,12.912,24.067,37.912,0.0,0.287,557244416.0,0.0,8404410.0,8397546.0,70864191488.0,60153856.0,4.68791779328e+11,1229930496.0,0.0,0.0,9914.0,11441.0,3913.0,0.0
22.755,13.667,24.186,39.356,0.0,0.036,557953024.0,94208.0,4246.0,23296.0,70976753664.0,60170240.0,4.6671691776e+11,3192213504.0,0.0,0.0,9602.0,10594.0,3607.0,8.0
23.157,12.118,26.429,38.188,0.0,0.108,557322240.0,0.0,8395956.0,8400054.0,71009341440.0,60170240.0,4.67272482816e+11,2604060672.0,0.0,0.0,10060.0,11478.0,4120.0,0.0
17.892,10.147,34.779,37.110,0.0,0.072,557256704.0,0.0,8396718.0,8399718.0,70924853248.0,60170240.0,4.67834519552e+11,2126512128.0,0.0,0.0,9694.0,9799.0,3647.0,0.0
18.761,10.383,40.960,29.825,0.0,0.072,557117440.0,0.0,8396953.0,8401366.0,70934392832.0,60174336.0,4.68387708928e+11,1563779072.0,0.0,0.0,9553.0,10946.0,4101.0,0.0
17.647,8.895,42.037,31.313,0.0,0.108,557105152.0,0.0,840.0,22476.0,70908760064.0,60178432.0,4.68772069376e+11,1205047296.0,0.0,0.0,8829.0,10629.0,3934.0,0.0
24.964,12.715,30.014,32.163,0.0,0.143,557334528.0,16384.0,930.0,22744.0,70789693440.0,60190720.0,4.68901675008e+11,1194496000.0,0.0,0.0,10218.0,11702.0,4093.0,4.0
23.681,13.419,29.638,33.154,0.0,0.108,557522944.0,53248.0,8397672.0,8424118.0,70889058304.0,60190720.0,4.68771815424e+11,1224990720.0,0.0,0.0,12974.0,12053.0,4073.0,1.0
20.215,13.166,27.120,39.356,0.0,0.143,557961216.0,0.0,900.0,22444.0,70892171264.0,60190720.0,4.6833004544e+11,1663647744.0,0.0,0.0,12601.0,9945.0,3423.0,0.0
22.063,11.497,34.097,32.271,0.0,0.072,557285376.0,0.0,8396892.0,8401606.0,70978486272.0,60190720.0,4.68715503616e+11,1191874560.0,0.0,0.0,10099.0,11523.0,4201.0,0.0
24.517,12.885,28.239,34.180,0.0,0.179,557465600.0,0.0,1170.0,22512.0,70903107584.0,60190720.0,4.68759171072e+11,1223585792.0,0.0,0.0,9356.0,10727.0,3736.0,0.0
18.474,10.770,30.670,39.658,0.0,0.428,557871104.0,16384.0,8406324.0,8398776.0,70887632896.0,60198912.0,4.68715921408e+11,1282301952.0,0.0,0.0,10910.0,10740.0,3925.0,2.0
21.523,12.192,23.454,42.617,0.0,0.215,559345664.0,45056.0,990.0,22512.0,70938800128.0,60207104.0,4.68727488512e+11,1219559424.0,0.0,0.0,9810.0,11244.0,4103.0,2.0
27.947,12.863,45.360,13.651,0.0,0.179,540626944.0,0.0,840.0,22452.0,70806503424.0,60203008.0,4.6886764544e+11,1211703296.0,0.0,0.0,12408.0,11805.0,4224.0,0.0
21.725,12.384,44.703,21.081,0.0,0.107,360804352.0,0.0,8403114.0,8399900.0,70695972864.0,60203008.0,4.68950458368e+11,1239420928.0,0.0,0.0,7264.0,7352.0,2171.0,0.0
20.265,13.462,27.855,38.417,0.0,0.0,560742400.0,77824.0,780.0,22460.0,70854848512.0,60198912.0,4.68795641856e+11,1235365888.0,0.0,0.0,8032.0,8801.0,3076.0,18.0
29.013,14.075,26.427,30.341,0.0,0.144,557719552.0,16384.0,8405664.0,8398784.0,70804140032.0,60207104.0,4.67413581824e+11,2668126208.0,0.0,0.0,11761.0,11624.0,3743.0,2.0
20.701,13.085,34.823,31.284,0.0,0.107,558473216.0,110592.0,750.0,22512.0,70822043648.0,60207104.0,4.67969122304e+11,2094682112.0,0.0,0.0,8457.0,9132.0,3224.0,2.0
26.528,13.693,20.737,39.006,0.0,0.036,557785088.0,12288.0,8403948.0,8400054.0,70749114368.0,60215296.0,4.6852722688e+11,1609498624.0,0.0,0.0,9698.0,10640.0,3584.0,2.0
22.226,12.885,25.340,39.442,0.0,0.107,558116864.0,0.0,8402534.0,8401012.0,70874148864.0,60215296.0,4.68800339968e+11,1211351040.0,0.0,0.0,9700.0,9556.0,3363.0,0.0
24.543,14.081,20.924,40.416,0.0,0.036,557182976.0,20480.0,780.0,22460.0,71025561600.0,60207104.0,4.68650795008e+11,1209491456.0,0.0,0.0,10564.0,11701.0,4104.0,1.0
24.712,12.644,28.963,33.573,0.0,0.108,557703168.0,36864.0,8405536.0,8400714.0,70960664576.0,60219392.0,4.68721119232e+11,1204051968.0,0.0,0.0,10427.0,11505.0,4025.0,4.0
21.928,13.042,24.292,40.666,0.0,0.072,557588480.0,0.0,1110.0,22536.0,70922190848.0,60215296.0,4.68736479232e+11,1227169792.0,0.0,0.0,8573.0,9966.0,3569.0,0.0
24.964,11.908,27.475,35.509,0.0,0.143,557309952.0,28672.0,8403882.0,8398256.0,70714130432.0,60223488.0,4.6892204032e+11,1249660928.0,0.0,0.0,10034.0,11102.0,3848.0,3.0
19.814,11.481,29.936,38.698,0.0,0.072,557727744.0,0.0,8403114.0,8398580.0,70794055680.0,60223488.0,4.68211150848e+11,1880625152.0,0.0,0.0,9510.0,10752.0,3805.0,0.0
21.134,11.697,31.109,35.989,0.0,0.072,557387776.0,0.0,780.0,22460.0,70869405696.0,60223488.0,4.67730460672e+11,2285965312.0,0.0,0.0,8633.0,10551.0,3795.0,0.0
21.194,11.758,30.986,35.919,0.0,0.143,557281280.0,16384.0,8405538.0,8399576.0,70936727552.0,60231680.0,4.68287942656e+11,1661153280.0,0.0,0.0,10004.0,11163.0,3976.0,2.0
19.828,12.598,29.885,37.652,0.0,0.036,560234496.0,0.0,8405928.0,8401814.0,70931709952.0,60231680.0,4.68732575744e+11,1221537792.0,0.0,0.0,9233.0,10138.0,3622.0,0.0
21.213,11.989,27.243,39.375,0.0,0.179,559796224.0,0.0,840.0,22460.0,70799503360.0,60235776.0,4.6726385664e+11,2822459392.0,0.0,0.0,8636.0,10495.0,3695.0,0.0
25.224,12.612,22.501,39.592,0.0,0.072,559923200.0,12288.0,8403576.0,8399562.0,70814498816.0,60243968.0,4.67825348608e+11,2245963776.0,0.0,0.0,10473.0,11493.0,3939.0,2.0
21.166,12.049,11.798,54.773,0.0,0.215,560766976.0,0.0,900.0,22452.0,70854729728.0,60243968.0,4.68385615872e+11,1645465600.0,0.0,0.0,8261.0,9593.0,3302.0,0.0
24.009,12.540,17.006,46.195,0.0,0.250,560185344.0,16384.0,8404452.0,8398388.0,70827655168.0,60252160.0,4.68830625792e+11,1227522048.0,0.0,0.0,10247.0,10972.0,3790.0,2.0
22.708,12.751,20.630,43.696,0.0,0.215,560619520.0,20480.0,1170.0,22520.0,70904041472.0,60252160.0,4.68763086848e+11,1218674688.0,0.0,0.0,8812.0,10181.0,3528.0,4.0
26.099,13.693,34.716,25.241,0.0,0.250,559104000.0,0.0,882.0,22460.0,70983184384.0,60256256.0,4.68688478208e+11,1214136320.0,0.0,0.0,12510.0,12172.0,4305.0,0.0
22.719,13.524,28.336,35.277,0.0,0.143,559452160.0,0.0,8404633.0,8399438.0,71013232640.0,60256256.0,4.68277030912e+11,1595535360.0,0.0,0.0,9460.0,10514.0,3670.0,0.0
24.301,13.082,28.172,34.373,0.0,0.072,559722496.0,12288.0,840.0,22460.0,71013044224.0,60268544.0,4.68199739392e+11,1673003008.0,0.0,0.0,14438.0,10731.0,3698.0,2.0
23.951,12.872,29.437,33.560,0.0,0.179,558977024.0,40960.0,8403504.0,8401360.0,71016964096.0,60276736.0,4.68640882688e+11,1227931648.0,0.0,0.0,10538.0,11636.0,4166.0,4.0
24.258,13.238,29.517,32.916,0.0,0.072,558657536.0,0.0,1236.0,22700.0,70895972352.0,60276736.0,4.6874148864e+11,1248317440.0,0.0,0.0,10727.0,11789.0,4246.0,0.0
22.956,12.877,23.565,40.567,0.0,0.036,559177728.0,0.0,8404806.0,8400690.0,70988574720.0,60276736.0,4.68670533632e+11,1226670080.0,0.0,0.0,9556.0,11184.0,3954.0,0.0
22.553,11.689,29.545,36.106,0.0,0.108,558714880.0,0.0,8404476.0,8400882.0,71005855744.0,60276736.0,4.68671213568e+11,1208709120.0,0.0,0.0,9834.0,11425.0,4017.0,0.0
19.914,12.594,30.822,36.598,0.0,0.072,559415296.0,0.0,840.0,22460.0,70961721344.0,60272640.0,4.686895104e+11,1234550784.0,0.0,0.0,12059.0,10687.0,3929.0,0.0
21.979,12.729,32.305,32.915,0.0,0.072,558788608.0,49152.0,8406396.0,8433778.0,71071535104.0,60293120.0,4.6858983424e+11,1224392704.0,0.0,0.0,10202.0,11785.0,4220.0,6.0
24.228,12.958,24.659,38.083,0.0,0.072,559247360.0,8192.0,840.0,22428.0,70839279616.0,60293120.0,4.67475197952e+11,2571284480.0,0.0,0.0,12758.0,11288.0,3977.0,1.0
25.591,13.350,36.722,24.159,0.0,0.179,532942848.0,0.0,8405340.0,8398356.0,70870765568.0,60293120.0,4.68011429888e+11,2003566592.0,0.0,0.0,11578.0,11389.0,3865.0,0.0
19.864,13.565,22.656,43.880,0.0,0.036,559800320.0,0.0,1050.0,22496.0,70880468992.0,60293120.0,4.68570042368e+11,1435250688.0,0.0,0.0,7832.0,9461.0,3460.0,0.0
28.556,13.508,36.188,21.713,0.0,0.036,385519616.0,0.0,8404614.0,8400740.0,70856556544.0,60293120.0,4.68840607744e+11,1188597760.0,0.0,0.0,8732.0,8920.0,2595.0,0.0
20.936,13.362,22.937,42.658,0.0,0.107,558743552.0,45056.0,990.0,22504.0,70733750272.0,60309504.0,4.6894424064e+11,1207754752.0,0.0,0.0,8367.0,9295.0,3187.0,5.0
24.857,12.070,29.907,33.130,0.0,0.036,557821952.0,0.0,8405406.0,8398834.0,70824628224.0,60305408.0,4.68868456448e+11,1192665088.0,0.0,0.0,9217.0,11142.0,3854.0,0.0
18.889,11.541,38.495,31.039,0.0,0.036,557731840.0,0.0,8403612.0,8400584.0,70908936192.0,60305408.0,4.68767604736e+11,1209208832.0,0.0,0.0,10255.0,10668.0,3797.0,0.0
21.864,11.039,28.208,38.710,0.0,0.179,557281280.0,0.0,1402.0,22612.0,70967091200.0,60297216.0,4.68725768192e+11,1192898560.0,0.0,0.0,9963.0,11197.0,4101.0,0.0
19.194,10.132,32.715,37.745,0.0,0.214,557109248.0,0.0,8402800.0,8399800.0,70953607168.0,60297216.0,4.6871625728e+11,1215893504.0,0.0,0.0,9016.0,10971.0,4017.0,0.0
20.884,12.725,23.041,43.314,0.0,0.036,557842432.0,49152.0,870.0,22464.0,70975148032.0,60313600.0,4.67789451264e+11,2121142272.0,0.0,0.0,10347.0,10747.0,3779.0,5.0
19.799,10.780,23.464,45.850,0.0,0.108,557993984.0,114688.0,8404146.0,8401104.0,70985338880.0,60313600.0,4.68351340544e+11,1549062144.0,0.0,0.0,8701.0,10224.0,3541.0,2.0
22.701,12.249,34.662,30.388,0.0,0.0,557428736.0,0.0,932.0,22560.0,71113789440.0,60313600.0,4.68562182144e+11,1209769984.0,0.0,0.0,9925.0,10990.0,4005.0,0.0
21.879,10.689,28.945,38.379,0.0,0.108,558043136.0,0.0,8404612.0,8401040.0,70889996288.0,60313600.0,4.68720295936e+11,1275449344.0,0.0,0.0,9288.0,10390.0,3670.0,0.0
25.709,11.741,31.275,31.203,0.0,0.072,520654848.0,0.0,992.0,22536.0,70740967424.0,60313600.0,4.68926554112e+11,1218220032.0,0.0,0.0,9969.0,10757.0,3582.0,0.0
18.009,11.923,21.088,48.944,0.0,0.036,560680960.0,73728.0,8404228.0,8398722.0,70742220800.0,60329984.0,4.68909068288e+11,1234436096.0,0.0,0.0,7409.0,8770.0,3132.0,9.0
25.152,12.271,30.499,32.042,0.0,0.036,559575040.0,0.0,8405142.0,8399916.0,70973538304.0,60334080.0,4.68693487616e+11,1218695168.0,0.0,0.0,9906.0,11011.0,3840.0,0.0
18.654,12.460,35.446,33.369,0.0,0.072,560304128.0,0.0,900.0,22380.0,70952906752.0,60342272.0,4.68712681472e+11,1220124672.0,0.0,0.0,8369.0,9681.0,3534.0,0.0
23.041,12.987,32.773,31.055,0.0,0.143,559656960.0,0.0,8405676.0,8400950.0,71003807744.0,60342272.0,4.67231227904e+11,2650677248.0,0.0,0.0,10861.0,11408.0,4083.0,0.0
18.605,11.771,21.968,47.513,0.0,0.143,560394240.0,0.0,840.0,22364.0,70918848512.0,60342272.0,4.67787911168e+11,2178953216.0,0.0,0.0,8539.0,9859.0,3602.0,0.0
22.469,11.163,29.481,36.744,0.0,0.143,559759360.0,77824.0,8406276.0,8398676.0,70879604736.0,60358656.0,4.68349493248e+11,1656598528.0,0.0,0.0,10059.0,10989.0,3915.0,7.0
22.553,12.800,28.971,35.604,0.0,0.072,559808512.0,0.0,900.0,22364.0,70882279424.0,60362752.0,4.68793266176e+11,1210146816.0,0.0,0.0,9872.0,11079.0,4054.0,0.0
21.971,12.724,27.025,38.208,0.0,0.072,560308224.0,0.0,8405676.0,8399150.0,70864158720.0,60354560.0,4.68782477312e+11,1239064576.0,0.0,0.0,9437.0,10567.0,3710.0,0.0
23.515,13.064,24.087,39.191,0.0,0.143,560070656.0,0.0,1411.0,22424.0,70863048704.0,60350464.0,4.68031430656e+11,1991225344.0,0.0,0.0,10042.0,11433.0,3963.0,0.0
26.184,13.056,43.651,17.001,0.0,0.108,554459136.0,0.0,780.0,22356.0,70768742400.0,60350464.0,4.68589060096e+11,1527902208.0,0.0,0.0,16419.0,12414.0,4244.0,0.0
22.091,12.705,26.267,38.865,0.0,0.071,561111040.0,16384.0,8405226.0,8399070.0,70707056640.0,60358656.0,4.68893257728e+11,1285382144.0,0.0,0.0,7999.0,9184.0,3208.0,2.0
26.554,12.936,33.130,27.273,0.0,0.108,500260864.0,77824.0,8405340.0,8401544.0,70703190016.0,60362752.0,4.68993499136e+11,1189003264.0,0.0,0.0,9617.0,10622.0,3522.0,7.0
19.642,13.775,12.665,53.775,0.0,0.143,558432256.0,0.0,1650.0,44720.0,70697840640.0,60362752.0,4.68951277568e+11,1236574208.0,0.0,0.0,7707.0,9086.0,3139.0,0.0
26.948,13.903,44.925,14.081,0.0,0.143,283066368.0,0.0,840.0,22364.0,70806224896.0,60362752.0,4.68830502912e+11,1248964608.0,0.0,0.0,8369.0,7811.0,2081.0,0.0
20.215,12.688,46.057,20.968,0.0,0.072,300769280.0,0.0,8404702.0,8398814.0,70733959168.0,60362752.0,4.68909264896e+11,1242468352.0,0.0,0.0,5928.0,6219.0,1690.0,0.0
22.143,13.221,30.276,34.253,0.0,0.107,560521216.0,32768.0,780.0,22364.0,70844833792.0,60375040.0,4.688084992e+11,1232347136.0,0.0,0.0,10824.0,9933.0,3429.0,3.0
23.342,12.980,28.756,34.779,0.0,0.143,559288320.0,0.0,8406060.0,8399678.0,70956912640.0,60375040.0,4.6870089728e+11,1227870208.0,0.0,0.0,8610.0,10670.0,3804.0,0.0
21.548,10.417,35.997,31.609,0.0,0.428,559439872.0,12288.0,8405340.0,8400448.0,71134236672.0,60383232.0,4.68545048576e+11,1206386688.0,0.0,0.0,9588.0,11165.0,4022.0,2.0
14.199,9.013,41.416,35.229,0.0,0.143,559796224.0,0.0,780.0,22364.0,71303348224.0,60379136.0,4.68392370176e+11,1189957632.0,0.0,0.0,7997.0,9897.0,3830.0,0.0
26.085,11.302,37.962,24.578,0.0,0.072,557678592.0,0.0,8405688.0,8399474.0,71013838848.0,60375040.0,4.67668557824e+11,2203283456.0,0.0,0.0,50093.0,11902.0,4068.0,0.0
16.178,8.447,29.778,45.562,0.0,0.036,558088192.0,16384.0,1065.0,22468.0,70991511552.0,60383232.0,4.68224086016e+11,1670074368.0,0.0,0.0,8291.0,10096.0,3847.0,2.0
22.067,9.688,29.709,38.500,0.0,0.036,553435136.0,8192.0,8405730.0,8397888.0,70777024512.0,60383232.0,4.68779257856e+11,1329389568.0,0.0,0.0,9132.0,10284.0,3576.0,1.0
22.778,10.139,33.809,33.202,0.0,0.071,558198784.0,0.0,1170.0,22408.0,70771023872.0,60383232.0,4.68876201984e+11,1238446080.0,0.0,0.0,9225.0,10915.0,3879.0,0.0
26.715,12.603,33.357,27.253,0.0,0.072,551014400.0,12288.0,8405348.0,8400874.0,70772408320.0,60395520.0,4.6887081984e+11,1242431488.0,0.0,0.0,10301.0,11706.0,4061.0,2.0
26.507,14.199,24.046,35.105,0.0,0.143,535908352.0,0.0,870.0,22400.0,70932217856.0,60391424.0,4.68715798528e+11,1237647360.0,0.0,0.0,10049.0,10956.0,3634.0,0.0
23.212,13.340,21.102,42.310,0.0,0.036,476225536.0,32768.0,8406330.0,8400818.0,70873772032.0,60395520.0,4.68170248192e+11,1841639424.0,0.0,0.0,10381.0,9533.0,3087.0,3.0
41.326,18.781,21.111,18.602,0.0,0.179,551735296.0,90112.0,8407124.0,8400114.0,71169552384.0,60555264.0,4.67710582784e+11,2005364736.0,0.0,0.0,116556.0,15904.0,4317.0,1.0
28.096,14.209,47.244,10.379,0.0,0.072,396218368.0,0.0,870.0,22400.0,71024635904.0,60555264.0,4.681101312e+11,1750732800.0,0.0,0.0,14316.0,10026.0,3119.0,0.0
27.760,13.755,51.375,7.038,0.0,0.071,307064832.0,0.0,1468.0,22892.0,71024861184.0,60555264.0,4.68413681664e+11,1446957056.0,0.0,0.0,13137.0,8713.0,2400.0,0.0
20.064,12.139,67.654,0.0,0.0,0.143,0.0,12288.0,870.0,22392.0,71025704960.0,60563456.0,4.68417077248e+11,1442709504.0,0.0,0.0,2887.0,2451.0,0.0,2.0
19.979,12.166,67.713,0.0,0.0,0.143,0.0,53248.0,840.0,22340.0,71025704960.0,60571648.0,4.68417069056e+11,1442709504.0,0.0,0.0,2857.0,2382.0,0.0,4.0
29.677,18.674,46.738,4.803,0.0,0.108,282853376.0,8192.0,1348.0,22900.0,71676715008.0,60571648.0,4.6724888576e+11,1959882752.0,0.0,0.0,151591.0,8811.0,2208.0,1.0
28.525,14.066,53.579,3.579,0.0,0.251,190377984.0,0.0,1738.0,22984.0,71267192832.0,60571648.0,4.67439497216e+11,2178793472.0,0.0,0.0,29235.0,7080.0,1486.0,0.0
30.775,14.459,47.269,7.390,0.0,0.107,389705728.0,0.0,1348.0,22932.0,71410995200.0,60571648.0,4.67828527104e+11,1645961216.0,0.0,0.0,7458.0,10418.0,3023.0,0.0
22.532,12.697,61.230,3.505,0.0,0.036,194457600.0,0.0,930.0,22408.0,71374815232.0,60571648.0,4.68022284288e+11,1488384000.0,0.0,0.0,4824.0,5742.0,1505.0,0.0
29.961,14.623,49.911,5.434,0.0,0.072,293859328.0,110592.0,1408.0,22924.0,71493599232.0,60588032.0,4.6709858304e+11,2293284864.0,0.0,0.0,79024.0,8885.0,2298.0,18.0
24.046,13.271,49.875,12.736,0.0,0.071,302702592.0,0.0,1348.0,22924.0,71313035264.0,60588032.0,4.6740353024e+11,2168901632.0,0.0,0.0,6997.0,8276.0,2367.0,0.0
31.875,14.450,36.250,17.282,0.0,0.143,517156864.0,0.0,2246.0,23536.0,71001235456.0,60588032.0,4.67920142336e+11,1964089344.0,0.0,0.0,10412.0,13109.0,4038.0,0.0
27.758,12.428,39.613,20.129,0.0,0.072,544792576.0,0.0,1759.0,23040.0,71190831104.0,60588032.0,4.68463558656e+11,1231077376.0,0.0,0.0,10328.0,12597.0,4264.0,0.0
25.233,12.473,42.796,19.462,0.0,0.036,558260224.0,0.0,1346.0,22844.0,71293157376.0,60588032.0,4.6840184832e+11,1190461440.0,0.0,0.0,9393.0,12426.0,4347.0,0.0
23.502,12.092,42.626,21.744,0.0,0.036,558940160.0,32768.0,1620.0,23032.0,71384113152.0,60600320.0,4.68311601152e+11,1189740544.0,0.0,0.0,9439.0,12466.0,4335.0,5.0
23.833,12.168,38.909,25.054,0.0,0.036,558039040.0,0.0,1348.0,22908.0,71353880576.0,60600320.0,4.6831161344e+11,1219960832.0,0.0,0.0,9235.0,12435.0,4360.0,0.0
24.668,12.011,40.194,23.091,0.0,0.036,558129152.0,0.0,1618.0,22984.0,71341608960.0,60596224.0,4.67185311744e+11,2358538240.0,0.0,0.0,17830.0,12749.0,4359.0,0.0
26.265,11.661,48.834,13.204,0.0,0.036,558206976.0,0.0,1348.0,22924.0,71367622656.0,60596224.0,4.6774126592e+11,1776570368.0,0.0,0.0,11923.0,12686.0,4368.0,0.0
26.930,12.172,48.007,12.819,0.0,0.072,526655488.0,0.0,1568.0,22992.0,71392059392.0,60600320.0,4.68268097536e+11,1225297920.0,0.0,0.0,32534.0,12369.0,4104.0,0.0
11.955,15.520,55.095,17.321,0.0,0.108,425123840.0,12853248.0,16801310.0,16776108.0,71231500288.0,60612608.0,4.682594304e+11,1394511872.0,0.0,0.0,27586.0,9507.0,2897.0,17.0
7.662,3.795,45.041,43.466,0.0,0.036,552583168.0,20480.0,990.0,22440.0,70959181824.0,60612608.0,4.68723953664e+11,1202307072.0,0.0,0.0,9331.0,9566.0,3475.0,3.0
20.617,12.478,26.891,39.907,0.0,0.108,557441024.0,0.0,900.0,22380.0,71117422592.0,60616704.0,4.67437318144e+11,2330697728.0,0.0,0.0,18769.0,11512.0,3904.0,0.0
25.635,15.374,22.774,36.146,0.0,0.072,556900352.0,0.0,1002.0,22372.0,71037759488.0,60616704.0,4.67813277696e+11,2034401280.0,0.0,0.0,11119.0,13136.0,4209.0,0.0
23.179,11.769,24.758,40.187,0.0,0.108,557748224.0,0.0,16805748.0,16772242.0,70842208256.0,60616704.0,4.68372914176e+11,1670316032.0,0.0,0.0,9328.0,11046.0,3773.0,0.0
22.123,12.262,21.800,43.779,0.0,0.036,557674496.0,45056.0,1338.0,29646.0,71114178560.0,60624896.0,4.685351936e+11,1236058112.0,0.0,0.0,9625.0,10786.0,3776.0,3.0
25.895,10.924,28.797,34.241,0.0,0.143,557027328.0,32768.0,8403846.0,8395646.0,70971596800.0,60633088.0,4.6849990656e+11,1413918720.0,0.0,0.0,16569.0,12581.0,4286.0,4.0
20.007,9.485,33.321,37.079,0.0,0.107,556724224.0,0.0,8400870.0,8396674.0,70881550336.0,60633088.0,4.6877384704e+11,1230024704.0,0.0,0.0,9961.0,11388.0,4194.0,0.0
20.990,11.984,33.190,33.728,0.0,0.108,556339200.0,0.0,8402234.0,8396586.0,70989881344.0,60633088.0,4.68691079168e+11,1204461568.0,0.0,0.0,11728.0,11808.0,4245.0,0.0
20.860,9.462,35.412,34.194,0.0,0.072,556552192.0,0.0,8402772.0,8402300.0,70988181504.0,60628992.0,4.68504317952e+11,1392926720.0,0.0,0.0,13454.0,11518.0,4047.0,0.0
25.808,9.835,26.920,37.294,0.0,0.144,557576192.0,16384.0,1562.0,22632.0,70969159680.0,60633088.0,4.68359057408e+11,1557204992.0,0.0,0.0,11498.0,12335.0,4183.0,2.0
18.526,9.657,23.176,48.569,0.0,0.072,560160768.0,20480.0,8405358.0,8395452.0,70942990336.0,60633088.0,4.68658733056e+11,1283698688.0,0.0,0.0,8211.0,9599.0,3553.0,4.0
22.890,10.229,29.435,37.375,0.0,0.072,558419968.0,12288.0,8404132.0,8395998.0,71050645504.0,60649472.0,4.68603498496e+11,1231261696.0,0.0,0.0,15618.0,11420.0,3971.0,2.0
